DATE,HOUR,STATION,FSP
5/2/2018,6,CENTRAL/WESTERN,36
5/2/2018,7,CENTRAL/WESTERN,35
5/2/2018,8,CENTRAL/WESTERN,38
5/2/2018,9,CENTRAL/WESTERN,35
5/2/2018,10,CENTRAL/WESTERN,39
5/2/2018,11,CENTRAL/WESTERN,42
5/2/2018,12,CENTRAL/WESTERN,43
5/2/2018,13,CENTRAL/WESTERN,50
5/2/2018,14,CENTRAL/WESTERN,52
5/2/2018,15,CENTRAL/WESTERN,53
5/2/2018,16,CENTRAL/WESTERN,51
5/2/2018,17,CENTRAL/WESTERN,52
5/2/2018,18,CENTRAL/WESTERN,51
5/2/2018,19,CENTRAL/WESTERN,52
5/2/2018,20,CENTRAL/WESTERN,55
5/2/2018,21,CENTRAL/WESTERN,54
5/2/2018,22,CENTRAL/WESTERN,46
5/2/2018,23,CENTRAL/WESTERN,34
5/2/2018,24,CENTRAL/WESTERN,34
6/2/2018,1,CENTRAL/WESTERN,33
6/2/2018,2,CENTRAL/WESTERN,32
6/2/2018,3,CENTRAL/WESTERN,29
6/2/2018,4,CENTRAL/WESTERN,31
6/2/2018,5,CENTRAL/WESTERN,26
6/2/2018,6,CENTRAL/WESTERN,26
6/2/2018,7,CENTRAL/WESTERN,24
6/2/2018,8,CENTRAL/WESTERN,27
6/2/2018,9,CENTRAL/WESTERN,29
6/2/2018,10,CENTRAL/WESTERN,28
6/2/2018,11,CENTRAL/WESTERN,30
6/2/2018,12,CENTRAL/WESTERN,34
6/2/2018,13,CENTRAL/WESTERN,32
6/2/2018,14,CENTRAL/WESTERN,32
6/2/2018,15,CENTRAL/WESTERN,30
6/2/2018,16,CENTRAL/WESTERN,32
6/2/2018,17,CENTRAL/WESTERN,37
6/2/2018,18,CENTRAL/WESTERN,32
6/2/2018,19,CENTRAL/WESTERN,30
6/2/2018,20,CENTRAL/WESTERN,34
6/2/2018,21,CENTRAL/WESTERN,39
6/2/2018,22,CENTRAL/WESTERN,43
6/2/2018,23,CENTRAL/WESTERN,40
6/2/2018,24,CENTRAL/WESTERN,38
7/2/2018,1,CENTRAL/WESTERN,34
7/2/2018,2,CENTRAL/WESTERN,32
7/2/2018,3,CENTRAL/WESTERN,31
7/2/2018,4,CENTRAL/WESTERN,27
7/2/2018,5,CENTRAL/WESTERN,31
7/2/2018,6,CENTRAL/WESTERN,26
7/2/2018,7,CENTRAL/WESTERN,24
7/2/2018,8,CENTRAL/WESTERN,29
7/2/2018,9,CENTRAL/WESTERN,32
7/2/2018,10,CENTRAL/WESTERN,36
7/2/2018,11,CENTRAL/WESTERN,36
7/2/2018,12,CENTRAL/WESTERN,42
7/2/2018,13,CENTRAL/WESTERN,40
7/2/2018,14,CENTRAL/WESTERN,35
7/2/2018,15,CENTRAL/WESTERN,39
7/2/2018,16,CENTRAL/WESTERN,38
7/2/2018,17,CENTRAL/WESTERN,38
7/2/2018,18,CENTRAL/WESTERN,40
7/2/2018,19,CENTRAL/WESTERN,39
7/2/2018,20,CENTRAL/WESTERN,33
7/2/2018,21,CENTRAL/WESTERN,38
7/2/2018,22,CENTRAL/WESTERN,37
7/2/2018,23,CENTRAL/WESTERN,39
7/2/2018,24,CENTRAL/WESTERN,41
8/2/2018,1,CENTRAL/WESTERN,42
8/2/2018,2,CENTRAL/WESTERN,38
8/2/2018,3,CENTRAL/WESTERN,37
8/2/2018,4,CENTRAL/WESTERN,35
8/2/2018,5,CENTRAL/WESTERN,34
8/2/2018,6,CENTRAL/WESTERN,34
8/2/2018,7,CENTRAL/WESTERN,36
8/2/2018,8,CENTRAL/WESTERN,33
8/2/2018,9,CENTRAL/WESTERN,35
8/2/2018,10,CENTRAL/WESTERN,40
8/2/2018,11,CENTRAL/WESTERN,32
8/2/2018,12,CENTRAL/WESTERN,25
8/2/2018,13,CENTRAL/WESTERN,24
8/2/2018,14,CENTRAL/WESTERN,23
8/2/2018,15,CENTRAL/WESTERN,22
8/2/2018,16,CENTRAL/WESTERN,23
8/2/2018,17,CENTRAL/WESTERN,27
8/2/2018,18,CENTRAL/WESTERN,27
8/2/2018,19,CENTRAL/WESTERN,31
8/2/2018,20,CENTRAL/WESTERN,26
8/2/2018,21,CENTRAL/WESTERN,21
8/2/2018,22,CENTRAL/WESTERN,21
8/2/2018,23,CENTRAL/WESTERN,22
8/2/2018,24,CENTRAL/WESTERN,25
9/2/2018,1,CENTRAL/WESTERN,26
9/2/2018,2,CENTRAL/WESTERN,28
9/2/2018,3,CENTRAL/WESTERN,27
9/2/2018,4,CENTRAL/WESTERN,25
9/2/2018,5,CENTRAL/WESTERN,24
9/2/2018,6,CENTRAL/WESTERN,24
9/2/2018,7,CENTRAL/WESTERN,22
9/2/2018,8,CENTRAL/WESTERN,22
9/2/2018,9,CENTRAL/WESTERN,23
9/2/2018,10,CENTRAL/WESTERN,25
9/2/2018,11,CENTRAL/WESTERN,24
9/2/2018,12,CENTRAL/WESTERN,24
9/2/2018,13,CENTRAL/WESTERN,28
9/2/2018,14,CENTRAL/WESTERN,30
9/2/2018,15,CENTRAL/WESTERN,29
9/2/2018,16,CENTRAL/WESTERN,27
9/2/2018,17,CENTRAL/WESTERN,27
9/2/2018,18,CENTRAL/WESTERN,24
9/2/2018,19,CENTRAL/WESTERN,19
9/2/2018,20,CENTRAL/WESTERN,24
9/2/2018,21,CENTRAL/WESTERN,24
9/2/2018,22,CENTRAL/WESTERN,28
9/2/2018,23,CENTRAL/WESTERN,33
9/2/2018,24,CENTRAL/WESTERN,41
10/2/2018,1,CENTRAL/WESTERN,39
10/2/2018,2,CENTRAL/WESTERN,44
10/2/2018,3,CENTRAL/WESTERN,39
10/2/2018,4,CENTRAL/WESTERN,30
10/2/2018,5,CENTRAL/WESTERN,30
10/2/2018,6,CENTRAL/WESTERN,36
10/2/2018,7,CENTRAL/WESTERN,34
10/2/2018,8,CENTRAL/WESTERN,36
10/2/2018,9,CENTRAL/WESTERN,33
10/2/2018,10,CENTRAL/WESTERN,43
10/2/2018,11,CENTRAL/WESTERN,56
10/2/2018,12,CENTRAL/WESTERN,57
10/2/2018,13,CENTRAL/WESTERN,62
10/2/2018,14,CENTRAL/WESTERN,63
10/2/2018,15,CENTRAL/WESTERN,54
10/2/2018,16,CENTRAL/WESTERN,54
10/2/2018,17,CENTRAL/WESTERN,59
10/2/2018,18,CENTRAL/WESTERN,68
10/2/2018,19,CENTRAL/WESTERN,73
10/2/2018,20,CENTRAL/WESTERN,72
10/2/2018,21,CENTRAL/WESTERN,78
10/2/2018,22,CENTRAL/WESTERN,67
10/2/2018,23,CENTRAL/WESTERN,69
10/2/2018,24,CENTRAL/WESTERN,52
11/2/2018,1,CENTRAL/WESTERN,39
11/2/2018,2,CENTRAL/WESTERN,40
11/2/2018,3,CENTRAL/WESTERN,50
11/2/2018,4,CENTRAL/WESTERN,49
11/2/2018,5,CENTRAL/WESTERN,49
11/2/2018,6,CENTRAL/WESTERN,50
11/2/2018,7,CENTRAL/WESTERN,54
11/2/2018,8,CENTRAL/WESTERN,53
11/2/2018,9,CENTRAL/WESTERN,58
11/2/2018,10,CENTRAL/WESTERN,59
11/2/2018,11,CENTRAL/WESTERN,59
11/2/2018,12,CENTRAL/WESTERN,60
11/2/2018,13,CENTRAL/WESTERN,59
11/2/2018,14,CENTRAL/WESTERN,60
11/2/2018,15,CENTRAL/WESTERN,64
11/2/2018,16,CENTRAL/WESTERN,61
11/2/2018,17,CENTRAL/WESTERN,66
11/2/2018,18,CENTRAL/WESTERN,63
11/2/2018,19,CENTRAL/WESTERN,62
11/2/2018,20,CENTRAL/WESTERN,65
11/2/2018,21,CENTRAL/WESTERN,69
11/2/2018,22,CENTRAL/WESTERN,61
11/2/2018,23,CENTRAL/WESTERN,53
11/2/2018,24,CENTRAL/WESTERN,48
12/2/2018,1,CENTRAL/WESTERN,46
12/2/2018,2,CENTRAL/WESTERN,46
12/2/2018,3,CENTRAL/WESTERN,49
12/2/2018,4,CENTRAL/WESTERN,49
12/2/2018,5,CENTRAL/WESTERN,43
12/2/2018,6,CENTRAL/WESTERN,44
12/2/2018,7,CENTRAL/WESTERN,46
12/2/2018,8,CENTRAL/WESTERN,49
12/2/2018,9,CENTRAL/WESTERN,47
12/2/2018,10,CENTRAL/WESTERN,41
12/2/2018,11,CENTRAL/WESTERN,41
12/2/2018,12,CENTRAL/WESTERN,38
12/2/2018,13,CENTRAL/WESTERN,36
12/2/2018,14,CENTRAL/WESTERN,29
12/2/2018,15,CENTRAL/WESTERN,28
12/2/2018,16,CENTRAL/WESTERN,38
12/2/2018,17,CENTRAL/WESTERN,36
12/2/2018,18,CENTRAL/WESTERN,37
12/2/2018,19,CENTRAL/WESTERN,38
12/2/2018,20,CENTRAL/WESTERN,36
12/2/2018,21,CENTRAL/WESTERN,39
12/2/2018,22,CENTRAL/WESTERN,42
12/2/2018,23,CENTRAL/WESTERN,45
12/2/2018,24,CENTRAL/WESTERN,43
13/2/2018,1,CENTRAL/WESTERN,36
13/2/2018,2,CENTRAL/WESTERN,34
13/2/2018,3,CENTRAL/WESTERN,32
13/2/2018,4,CENTRAL/WESTERN,34
13/2/2018,5,CENTRAL/WESTERN,35
13/2/2018,6,CENTRAL/WESTERN,37
13/2/2018,7,CENTRAL/WESTERN,38
13/2/2018,8,CENTRAL/WESTERN,36
13/2/2018,9,CENTRAL/WESTERN,38
13/2/2018,10,CENTRAL/WESTERN,40
13/2/2018,11,CENTRAL/WESTERN,40
13/2/2018,12,CENTRAL/WESTERN,35
13/2/2018,13,CENTRAL/WESTERN,33
13/2/2018,14,CENTRAL/WESTERN,36
13/2/2018,15,CENTRAL/WESTERN,37
13/2/2018,16,CENTRAL/WESTERN,33
13/2/2018,17,CENTRAL/WESTERN,29
13/2/2018,18,CENTRAL/WESTERN,26
13/2/2018,19,CENTRAL/WESTERN,25
13/2/2018,20,CENTRAL/WESTERN,29
13/2/2018,21,CENTRAL/WESTERN,34
13/2/2018,22,CENTRAL/WESTERN,32
13/2/2018,23,CENTRAL/WESTERN,25
13/2/2018,24,CENTRAL/WESTERN,22
14/2/2018,1,CENTRAL/WESTERN,22
14/2/2018,2,CENTRAL/WESTERN,21
14/2/2018,3,CENTRAL/WESTERN,23
14/2/2018,4,CENTRAL/WESTERN,21
14/2/2018,5,CENTRAL/WESTERN,24
14/2/2018,6,CENTRAL/WESTERN,18
14/2/2018,7,CENTRAL/WESTERN,19
14/2/2018,8,CENTRAL/WESTERN,18
14/2/2018,9,CENTRAL/WESTERN,20
14/2/2018,10,CENTRAL/WESTERN,23
14/2/2018,11,CENTRAL/WESTERN,25
14/2/2018,12,CENTRAL/WESTERN,26
14/2/2018,13,CENTRAL/WESTERN,28
14/2/2018,14,CENTRAL/WESTERN,28
14/2/2018,15,CENTRAL/WESTERN,28
14/2/2018,16,CENTRAL/WESTERN,26
14/2/2018,17,CENTRAL/WESTERN,26
14/2/2018,18,CENTRAL/WESTERN,23
14/2/2018,19,CENTRAL/WESTERN,23
14/2/2018,20,CENTRAL/WESTERN,24
14/2/2018,21,CENTRAL/WESTERN,25
14/2/2018,22,CENTRAL/WESTERN,27
14/2/2018,23,CENTRAL/WESTERN,26
14/2/2018,24,CENTRAL/WESTERN,24
15/2/2018,1,CENTRAL/WESTERN,24
15/2/2018,2,CENTRAL/WESTERN,26
15/2/2018,3,CENTRAL/WESTERN,22
15/2/2018,4,CENTRAL/WESTERN,22
15/2/2018,5,CENTRAL/WESTERN,22
15/2/2018,6,CENTRAL/WESTERN,23
15/2/2018,7,CENTRAL/WESTERN,25
15/2/2018,8,CENTRAL/WESTERN,23
15/2/2018,9,CENTRAL/WESTERN,21
15/2/2018,10,CENTRAL/WESTERN,35
15/2/2018,11,CENTRAL/WESTERN,36
15/2/2018,12,CENTRAL/WESTERN,34
15/2/2018,13,CENTRAL/WESTERN,30
15/2/2018,14,CENTRAL/WESTERN,25
15/2/2018,15,CENTRAL/WESTERN,20
15/2/2018,16,CENTRAL/WESTERN,21
15/2/2018,17,CENTRAL/WESTERN,22
15/2/2018,18,CENTRAL/WESTERN,28
15/2/2018,19,CENTRAL/WESTERN,36
15/2/2018,20,CENTRAL/WESTERN,31
15/2/2018,21,CENTRAL/WESTERN,37
15/2/2018,22,CENTRAL/WESTERN,47
15/2/2018,23,CENTRAL/WESTERN,39
15/2/2018,24,CENTRAL/WESTERN,31
16/2/2018,1,CENTRAL/WESTERN,26
16/2/2018,2,CENTRAL/WESTERN,32
16/2/2018,3,CENTRAL/WESTERN,47
16/2/2018,4,CENTRAL/WESTERN,41
16/2/2018,5,CENTRAL/WESTERN,37
16/2/2018,6,CENTRAL/WESTERN,34
16/2/2018,7,CENTRAL/WESTERN,29
16/2/2018,8,CENTRAL/WESTERN,24
16/2/2018,9,CENTRAL/WESTERN,36
16/2/2018,10,CENTRAL/WESTERN,54
16/2/2018,11,CENTRAL/WESTERN,58
16/2/2018,12,CENTRAL/WESTERN,38
16/2/2018,13,CENTRAL/WESTERN,36
16/2/2018,14,CENTRAL/WESTERN,32
16/2/2018,15,CENTRAL/WESTERN,33
16/2/2018,16,CENTRAL/WESTERN,33
16/2/2018,17,CENTRAL/WESTERN,31
16/2/2018,18,CENTRAL/WESTERN,32
16/2/2018,19,CENTRAL/WESTERN,40
16/2/2018,20,CENTRAL/WESTERN,42
16/2/2018,21,CENTRAL/WESTERN,51
16/2/2018,22,CENTRAL/WESTERN,62
16/2/2018,23,CENTRAL/WESTERN,67
16/2/2018,24,CENTRAL/WESTERN,65
17/2/2018,1,CENTRAL/WESTERN,65
17/2/2018,2,CENTRAL/WESTERN,71
17/2/2018,3,CENTRAL/WESTERN,71
17/2/2018,4,CENTRAL/WESTERN,68
17/2/2018,5,CENTRAL/WESTERN,56
17/2/2018,6,CENTRAL/WESTERN,46
17/2/2018,7,CENTRAL/WESTERN,36
17/2/2018,8,CENTRAL/WESTERN,20
17/2/2018,9,CENTRAL/WESTERN,15
17/2/2018,10,CENTRAL/WESTERN,17
17/2/2018,11,CENTRAL/WESTERN,24
17/2/2018,12,CENTRAL/WESTERN,34
17/2/2018,13,CENTRAL/WESTERN,32
17/2/2018,14,CENTRAL/WESTERN,30
17/2/2018,15,CENTRAL/WESTERN,32
17/2/2018,16,CENTRAL/WESTERN,36
17/2/2018,17,CENTRAL/WESTERN,36
17/2/2018,18,CENTRAL/WESTERN,32
17/2/2018,19,CENTRAL/WESTERN,34
17/2/2018,20,CENTRAL/WESTERN,31
17/2/2018,21,CENTRAL/WESTERN,27
17/2/2018,22,CENTRAL/WESTERN,29
17/2/2018,23,CENTRAL/WESTERN,27
17/2/2018,24,CENTRAL/WESTERN,25
18/2/2018,1,CENTRAL/WESTERN,23
18/2/2018,2,CENTRAL/WESTERN,25
18/2/2018,3,CENTRAL/WESTERN,23
18/2/2018,4,CENTRAL/WESTERN,19
18/2/2018,5,CENTRAL/WESTERN,22
18/2/2018,6,CENTRAL/WESTERN,21
18/2/2018,7,CENTRAL/WESTERN,19
18/2/2018,8,CENTRAL/WESTERN,21
18/2/2018,9,CENTRAL/WESTERN,26
18/2/2018,10,CENTRAL/WESTERN,28
18/2/2018,11,CENTRAL/WESTERN,26
18/2/2018,12,CENTRAL/WESTERN,24
18/2/2018,13,CENTRAL/WESTERN,25
18/2/2018,14,CENTRAL/WESTERN,24
18/2/2018,15,CENTRAL/WESTERN,24
18/2/2018,16,CENTRAL/WESTERN,23
18/2/2018,17,CENTRAL/WESTERN,24
18/2/2018,18,CENTRAL/WESTERN,21
18/2/2018,19,CENTRAL/WESTERN,22
18/2/2018,20,CENTRAL/WESTERN,27
18/2/2018,21,CENTRAL/WESTERN,22
18/2/2018,22,CENTRAL/WESTERN,24
18/2/2018,23,CENTRAL/WESTERN,19
18/2/2018,24,CENTRAL/WESTERN,16
19/2/2018,1,CENTRAL/WESTERN,17
19/2/2018,2,CENTRAL/WESTERN,17
19/2/2018,3,CENTRAL/WESTERN,18
19/2/2018,4,CENTRAL/WESTERN,24
19/2/2018,5,CENTRAL/WESTERN,24
19/2/2018,6,CENTRAL/WESTERN,17
19/2/2018,7,CENTRAL/WESTERN,19
19/2/2018,8,CENTRAL/WESTERN,17
19/2/2018,9,CENTRAL/WESTERN,16
19/2/2018,10,CENTRAL/WESTERN,20
19/2/2018,11,CENTRAL/WESTERN,24
19/2/2018,12,CENTRAL/WESTERN,28
19/2/2018,13,CENTRAL/WESTERN,26
19/2/2018,14,CENTRAL/WESTERN,24
19/2/2018,15,CENTRAL/WESTERN,23
19/2/2018,16,CENTRAL/WESTERN,26
19/2/2018,17,CENTRAL/WESTERN,23
19/2/2018,18,CENTRAL/WESTERN,17
19/2/2018,19,CENTRAL/WESTERN,16
19/2/2018,20,CENTRAL/WESTERN,23
19/2/2018,21,CENTRAL/WESTERN,25
19/2/2018,22,CENTRAL/WESTERN,27
19/2/2018,23,CENTRAL/WESTERN,23
19/2/2018,24,CENTRAL/WESTERN,29
20/2/2018,1,CENTRAL/WESTERN,33
20/2/2018,2,CENTRAL/WESTERN,27
20/2/2018,3,CENTRAL/WESTERN,21
20/2/2018,4,CENTRAL/WESTERN,15
20/2/2018,5,CENTRAL/WESTERN,13
20/2/2018,6,CENTRAL/WESTERN,14
20/2/2018,7,CENTRAL/WESTERN,14
20/2/2018,8,CENTRAL/WESTERN,17
20/2/2018,9,CENTRAL/WESTERN,18
20/2/2018,10,CENTRAL/WESTERN,33
20/2/2018,11,CENTRAL/WESTERN,31
20/2/2018,12,CENTRAL/WESTERN,34
20/2/2018,13,CENTRAL/WESTERN,30
20/2/2018,14,CENTRAL/WESTERN,25
20/2/2018,15,CENTRAL/WESTERN,20
20/2/2018,16,CENTRAL/WESTERN,22
20/2/2018,17,CENTRAL/WESTERN,29
20/2/2018,18,CENTRAL/WESTERN,35
20/2/2018,19,CENTRAL/WESTERN,28
20/2/2018,20,CENTRAL/WESTERN,31
20/2/2018,21,CENTRAL/WESTERN,37
20/2/2018,22,CENTRAL/WESTERN,32
20/2/2018,23,CENTRAL/WESTERN,31
20/2/2018,24,CENTRAL/WESTERN,27
21/2/2018,1,CENTRAL/WESTERN,23
21/2/2018,2,CENTRAL/WESTERN,19
21/2/2018,3,CENTRAL/WESTERN,16
21/2/2018,4,CENTRAL/WESTERN,15
21/2/2018,5,CENTRAL/WESTERN,16
21/2/2018,6,CENTRAL/WESTERN,17
21/2/2018,7,CENTRAL/WESTERN,18
21/2/2018,8,CENTRAL/WESTERN,21
21/2/2018,9,CENTRAL/WESTERN,22
21/2/2018,10,CENTRAL/WESTERN,27
21/2/2018,11,CENTRAL/WESTERN,30
21/2/2018,12,CENTRAL/WESTERN,28
21/2/2018,13,CENTRAL/WESTERN,24
21/2/2018,14,CENTRAL/WESTERN,25
21/2/2018,15,CENTRAL/WESTERN,23
21/2/2018,16,CENTRAL/WESTERN,26
21/2/2018,17,CENTRAL/WESTERN,29
21/2/2018,18,CENTRAL/WESTERN,26
21/2/2018,19,CENTRAL/WESTERN,18
21/2/2018,20,CENTRAL/WESTERN,19
21/2/2018,21,CENTRAL/WESTERN,13
21/2/2018,22,CENTRAL/WESTERN,13
21/2/2018,23,CENTRAL/WESTERN,11
21/2/2018,24,CENTRAL/WESTERN,13
22/2/2018,1,CENTRAL/WESTERN,13
22/2/2018,2,CENTRAL/WESTERN,11
22/2/2018,3,CENTRAL/WESTERN,11
22/2/2018,4,CENTRAL/WESTERN,19
22/2/2018,5,CENTRAL/WESTERN,18
22/2/2018,6,CENTRAL/WESTERN,21
22/2/2018,7,CENTRAL/WESTERN,20
22/2/2018,8,CENTRAL/WESTERN,22
22/2/2018,9,CENTRAL/WESTERN,18
22/2/2018,10,CENTRAL/WESTERN,7
22/2/2018,11,CENTRAL/WESTERN,12
22/2/2018,12,CENTRAL/WESTERN,19
22/2/2018,13,CENTRAL/WESTERN,12
22/2/2018,14,CENTRAL/WESTERN,17
22/2/2018,15,CENTRAL/WESTERN,11
22/2/2018,16,CENTRAL/WESTERN,8
22/2/2018,17,CENTRAL/WESTERN,6
22/2/2018,18,CENTRAL/WESTERN,8
22/2/2018,19,CENTRAL/WESTERN,4
22/2/2018,20,CENTRAL/WESTERN,4
22/2/2018,21,CENTRAL/WESTERN,7
22/2/2018,22,CENTRAL/WESTERN,7
22/2/2018,23,CENTRAL/WESTERN,7
22/2/2018,24,CENTRAL/WESTERN,3
23/2/2018,1,CENTRAL/WESTERN,N.A.
23/2/2018,2,CENTRAL/WESTERN,N.A.
23/2/2018,3,CENTRAL/WESTERN,5
23/2/2018,4,CENTRAL/WESTERN,4
23/2/2018,5,CENTRAL/WESTERN,6
23/2/2018,6,CENTRAL/WESTERN,4
23/2/2018,7,CENTRAL/WESTERN,5
23/2/2018,8,CENTRAL/WESTERN,8
23/2/2018,9,CENTRAL/WESTERN,4
23/2/2018,10,CENTRAL/WESTERN,6
23/2/2018,11,CENTRAL/WESTERN,9
23/2/2018,12,CENTRAL/WESTERN,10
23/2/2018,13,CENTRAL/WESTERN,12
23/2/2018,14,CENTRAL/WESTERN,16
23/2/2018,15,CENTRAL/WESTERN,16
23/2/2018,16,CENTRAL/WESTERN,14
23/2/2018,17,CENTRAL/WESTERN,13
23/2/2018,18,CENTRAL/WESTERN,13
23/2/2018,19,CENTRAL/WESTERN,12
23/2/2018,20,CENTRAL/WESTERN,11
23/2/2018,21,CENTRAL/WESTERN,17
23/2/2018,22,CENTRAL/WESTERN,20
23/2/2018,23,CENTRAL/WESTERN,24
23/2/2018,24,CENTRAL/WESTERN,18
24/2/2018,1,CENTRAL/WESTERN,16
24/2/2018,2,CENTRAL/WESTERN,17
24/2/2018,3,CENTRAL/WESTERN,18
24/2/2018,4,CENTRAL/WESTERN,20
24/2/2018,5,CENTRAL/WESTERN,23
24/2/2018,6,CENTRAL/WESTERN,23
24/2/2018,7,CENTRAL/WESTERN,18
24/2/2018,8,CENTRAL/WESTERN,18
24/2/2018,9,CENTRAL/WESTERN,15
24/2/2018,10,CENTRAL/WESTERN,18
24/2/2018,11,CENTRAL/WESTERN,19
24/2/2018,12,CENTRAL/WESTERN,21
24/2/2018,13,CENTRAL/WESTERN,24
24/2/2018,14,CENTRAL/WESTERN,22
24/2/2018,15,CENTRAL/WESTERN,22
24/2/2018,16,CENTRAL/WESTERN,19
24/2/2018,17,CENTRAL/WESTERN,18
24/2/2018,18,CENTRAL/WESTERN,19
24/2/2018,19,CENTRAL/WESTERN,19
24/2/2018,20,CENTRAL/WESTERN,24
24/2/2018,21,CENTRAL/WESTERN,26
24/2/2018,22,CENTRAL/WESTERN,26
24/2/2018,23,CENTRAL/WESTERN,33
24/2/2018,24,CENTRAL/WESTERN,33
25/2/2018,1,CENTRAL/WESTERN,28
25/2/2018,2,CENTRAL/WESTERN,28
25/2/2018,3,CENTRAL/WESTERN,25
25/2/2018,4,CENTRAL/WESTERN,22
25/2/2018,5,CENTRAL/WESTERN,22
25/2/2018,6,CENTRAL/WESTERN,21
25/2/2018,7,CENTRAL/WESTERN,21
25/2/2018,8,CENTRAL/WESTERN,18
25/2/2018,9,CENTRAL/WESTERN,24
25/2/2018,10,CENTRAL/WESTERN,31
25/2/2018,11,CENTRAL/WESTERN,38
25/2/2018,12,CENTRAL/WESTERN,41
25/2/2018,13,CENTRAL/WESTERN,36
25/2/2018,14,CENTRAL/WESTERN,51
25/2/2018,15,CENTRAL/WESTERN,70
25/2/2018,16,CENTRAL/WESTERN,83
25/2/2018,17,CENTRAL/WESTERN,72
25/2/2018,18,CENTRAL/WESTERN,62
25/2/2018,19,CENTRAL/WESTERN,37
25/2/2018,20,CENTRAL/WESTERN,26
25/2/2018,21,CENTRAL/WESTERN,21
25/2/2018,22,CENTRAL/WESTERN,14
25/2/2018,23,CENTRAL/WESTERN,9
25/2/2018,24,CENTRAL/WESTERN,11
26/2/2018,1,CENTRAL/WESTERN,17
26/2/2018,2,CENTRAL/WESTERN,12
26/2/2018,3,CENTRAL/WESTERN,6
26/2/2018,4,CENTRAL/WESTERN,9
26/2/2018,5,CENTRAL/WESTERN,10
26/2/2018,6,CENTRAL/WESTERN,11
26/2/2018,7,CENTRAL/WESTERN,10
26/2/2018,8,CENTRAL/WESTERN,14
26/2/2018,9,CENTRAL/WESTERN,17
26/2/2018,10,CENTRAL/WESTERN,15
26/2/2018,11,CENTRAL/WESTERN,11
26/2/2018,12,CENTRAL/WESTERN,N.A.
26/2/2018,13,CENTRAL/WESTERN,N.A.
26/2/2018,14,CENTRAL/WESTERN,23
26/2/2018,15,CENTRAL/WESTERN,27
26/2/2018,16,CENTRAL/WESTERN,26
26/2/2018,17,CENTRAL/WESTERN,24
26/2/2018,18,CENTRAL/WESTERN,18
26/2/2018,19,CENTRAL/WESTERN,16
26/2/2018,20,CENTRAL/WESTERN,18
26/2/2018,21,CENTRAL/WESTERN,23
26/2/2018,22,CENTRAL/WESTERN,21
26/2/2018,23,CENTRAL/WESTERN,18
26/2/2018,24,CENTRAL/WESTERN,15
27/2/2018,1,CENTRAL/WESTERN,14
27/2/2018,2,CENTRAL/WESTERN,15
27/2/2018,3,CENTRAL/WESTERN,15
27/2/2018,4,CENTRAL/WESTERN,17
27/2/2018,5,CENTRAL/WESTERN,19
27/2/2018,6,CENTRAL/WESTERN,14
27/2/2018,7,CENTRAL/WESTERN,17
27/2/2018,8,CENTRAL/WESTERN,20
27/2/2018,9,CENTRAL/WESTERN,24
27/2/2018,10,CENTRAL/WESTERN,27
27/2/2018,11,CENTRAL/WESTERN,32
27/2/2018,12,CENTRAL/WESTERN,30
27/2/2018,13,CENTRAL/WESTERN,24
27/2/2018,14,CENTRAL/WESTERN,27
27/2/2018,15,CENTRAL/WESTERN,24
27/2/2018,16,CENTRAL/WESTERN,23
27/2/2018,17,CENTRAL/WESTERN,20
27/2/2018,18,CENTRAL/WESTERN,16
27/2/2018,19,CENTRAL/WESTERN,18
27/2/2018,20,CENTRAL/WESTERN,17
27/2/2018,21,CENTRAL/WESTERN,20
27/2/2018,22,CENTRAL/WESTERN,15
27/2/2018,23,CENTRAL/WESTERN,20
27/2/2018,24,CENTRAL/WESTERN,25
28/2/2018,1,CENTRAL/WESTERN,26
28/2/2018,2,CENTRAL/WESTERN,21
28/2/2018,3,CENTRAL/WESTERN,20
28/2/2018,4,CENTRAL/WESTERN,23
28/2/2018,5,CENTRAL/WESTERN,22
28/2/2018,6,CENTRAL/WESTERN,17
28/2/2018,7,CENTRAL/WESTERN,14
28/2/2018,8,CENTRAL/WESTERN,15
28/2/2018,9,CENTRAL/WESTERN,15
28/2/2018,10,CENTRAL/WESTERN,22
28/2/2018,11,CENTRAL/WESTERN,27
28/2/2018,12,CENTRAL/WESTERN,33
28/2/2018,13,CENTRAL/WESTERN,25
28/2/2018,14,CENTRAL/WESTERN,18
28/2/2018,15,CENTRAL/WESTERN,20
28/2/2018,16,CENTRAL/WESTERN,25
28/2/2018,17,CENTRAL/WESTERN,32
28/2/2018,18,CENTRAL/WESTERN,36
28/2/2018,19,CENTRAL/WESTERN,39
28/2/2018,20,CENTRAL/WESTERN,44
28/2/2018,21,CENTRAL/WESTERN,57
28/2/2018,22,CENTRAL/WESTERN,55
28/2/2018,23,CENTRAL/WESTERN,46
28/2/2018,24,CENTRAL/WESTERN,48
1/3/2018,1,CENTRAL/WESTERN,41
1/3/2018,2,CENTRAL/WESTERN,34
1/3/2018,3,CENTRAL/WESTERN,39
1/3/2018,4,CENTRAL/WESTERN,43
1/3/2018,5,CENTRAL/WESTERN,44
1/3/2018,6,CENTRAL/WESTERN,48
1/3/2018,7,CENTRAL/WESTERN,54
1/3/2018,8,CENTRAL/WESTERN,45
1/3/2018,9,CENTRAL/WESTERN,44
1/3/2018,10,CENTRAL/WESTERN,47
1/3/2018,11,CENTRAL/WESTERN,49
